row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,util_category,util_cnt,encounter_count,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
165122,2017,171,Wright,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,23,Inpatient Non-acute Professional Services,208,162,246,"$6,343.03",$39.15,$13.66,"$6,343.03",$39.15,$13.66,$0.00,$0.00,$0.00
133982,2017,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,"1,726",Independent Lab,"8,506","2,732","19,165","$255,919.34",$93.67,$79.74,"$255,453.85",$93.50,$79.74,$465.49,$0.17,$0.00
134750,2017,007,Beltrami,COMMERCIAL,5,75 years and older,F,23,Emergency department,119,44,244,"$3,549.96",$80.68,$60.80,"$2,657.12",$60.39,$34.90,$892.84,$20.29,$0.00
135566,2017,011,Big Stone,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,34,Ambulance,590,421,400,"$24,891.40",$59.12,$33.00,"$24,891.40",$59.12,$33.00,$0.00,$0.00,$0.00
136550,2017,017,Carlton,COMMERCIAL,2,19 - 44 years,F,16,Ambulatory Surgery,76,21,180,"$81,458.03","$3,878.95","$2,154.12","$75,808.94","$3,609.95","$2,154.12","$5,649.09",$269.00,$0.00
137294,2017,019,Carver,MEDICARE,4,65 - 74 years,M,68,Home Health,"1,548",227,773,"$259,727.05","$1,144.17",$177.87,"$259,727.05","$1,144.17",$177.87,$0.00,$0.00,$0.00
138134,2017,025,Chisago,COMMERCIAL,2,19 - 44 years,M,80,DME (Durable Medical Equipment),476,280,910,"$62,734.77",$224.05,$89.38,"$47,531.64",$169.76,$71.97,"$15,203.13",$54.30,$0.00
138830,2017,027,Clay,MEDICARE,3,45 - 64 years,M,192,Independent Lab,"1,396",529,"2,211","$46,530.97",$87.96,$24.86,"$44,410.43",$83.95,$24.76,"$2,120.54",$4.01,$0.00
139958,2017,035,Crow Wing,COMMERCIAL,4,65 - 74 years,F,11,Hospital Inpatient Professional Services,116,42,125,"$11,213.52",$266.99,$49.46,"$11,040.74",$262.87,$49.46,$172.78,$4.11,$0.00
140630,2017,037,Dakota,MEDICARE,3,45 - 64 years,F,771,Hospital Inpatient,"20,854","1,394","8,938","$16,034,821.35","$11,502.74","$9,761.00","$14,824,972.56","$10,634.84","$8,759.79","$1,209,848.79",$867.90,"$1,316.00"
141638,2017,043,Faribault,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,162,Emergency department,"1,090",347,"1,697","$116,217.49",$334.92,$234.04,"$115,695.40",$333.42,$234.04,$522.09,$1.50,$0.00
142622,2017,049,Goodhue,COMMERCIAL,1,18 years and under,F,329,Hospital Outpatient,"2,496",679,"3,742","$819,965.57","$1,207.61",$252.96,"$648,524.77",$955.12,$194.62,"$171,440.80",$252.49,$35.14
146896,2017,071,Koochiching,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,51,DME (Durable Medical Equipment),327,173,584,"$19,138.58",$110.63,$64.95,"$19,126.18",$110.56,$64.95,$12.40,$0.07,$0.00
147952,2017,077,Lake of the Woods,MEDICARE,4,65 - 74 years,F,32,DME (Durable Medical Equipment),303,178,384,"$19,052.61",$107.04,$43.25,"$16,514.26",$92.78,$34.46,"$2,538.35",$14.26,$0.00
148864,2017,083,Lyon,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,11,Inpatient Non-acute,146,67,130,"$61,829.47",$922.83,$20.13,"$61,679.47",$920.59,$20.13,$150.00,$2.24,$0.00
149896,2017,089,Marshall,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,156,Clinic/Office,"2,175","1,013","1,737","$368,939.85",$364.21,$77.97,"$366,160.59",$361.46,$70.71,"$2,779.26",$2.74,$0.00
150880,2017,095,Mille Lacs,COMMERCIAL,3,45 - 64 years,M,83,Hospital Inpatient Professional Services,848,280,954,"$366,766.48","$1,309.88",$342.31,"$321,031.27","$1,146.54",$252.85,"$45,735.21",$163.34,$0.00
151624,2017,099,Mower,COMMERCIAL,2,19 - 44 years,M,22,Hospital Inpatient,226,26,261,"$664,644.48","$25,563.25","$18,691.55","$639,143.08","$24,582.43","$18,316.76","$25,501.40",$980.82,$0.00
152344,2017,103,Nicollet,COMMERCIAL,2,19 - 44 years,M,717,Clinic/Office,"6,922","3,547","8,017","$961,897.65",$271.19,$141.03,"$675,432.28",$190.42,$78.29,"$286,465.37",$80.76,$25.00
153328,2017,107,Norman,MEDICARE,4,65 - 74 years,M,40,Hospital Inpatient,"1,204",85,458,"$979,642.21","$11,525.20","$10,902.82","$922,322.21","$10,850.85","$10,671.11","$57,320.00",$674.35,"$1,316.00"
154120,2017,111,Otter Tail,MEDICARE,3,45 - 64 years,M,743,Clinic/Office,"9,181","4,465","8,574","$496,504.51",$111.20,$73.27,"$406,408.98",$91.02,$56.41,"$90,095.53",$20.18,$10.00
155056,2017,117,Pipestone,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,33,Ambulance,235,197,367,"$40,169.03",$203.90,$23.32,"$40,169.03",$203.90,$23.32,$0.00,$0.00,$0.00
156016,2017,123,Ramsey,COMMERCIAL,1,18 years and under,M,"4,055",Other,"15,616","8,626","46,411","$2,272,275.39",$263.42,$170.65,"$1,676,228.16",$194.32,$96.55,"$596,047.23",$69.10,$20.00
156856,2017,127,Redwood,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,17,DME (Durable Medical Equipment),150,81,183,"$21,509.46",$265.55,$72.10,"$21,506.36",$265.51,$72.10,$3.10,$0.04,$0.00
157792,2017,131,Rice,MEDICARE,4,65 - 74 years,M,311,DME (Durable Medical Equipment),"2,268","1,527","3,718","$112,451.13",$73.64,$40.93,"$97,812.64",$64.06,$35.54,"$14,638.49",$9.59,$4.00
158824,2017,137,Saint Louis,MEDICARE,3,45 - 64 years,F,"2,869",Clinic/Office,"43,441","18,122","33,226","$2,363,402.09",$130.42,$82.27,"$1,951,040.28",$107.66,$63.94,"$412,361.81",$22.75,$14.57
159520,2017,141,Sherburne,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,"1,554",Emergency department,"10,111","3,697","16,741","$1,203,258.00",$325.47,$288.14,"$1,192,745.22",$322.63,$285.49,"$10,512.78",$2.84,$0.00
160288,2017,145,Stearns,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,"1,130",Ambulance,"26,400","7,479","12,549","$734,636.13",$98.23,$35.00,"$734,586.53",$98.22,$35.00,$49.60,$0.01,$0.00
160912,2017,147,Steele,MEDICARE,5,75 years and older,M,68,Hospice,"3,818",198,551,"$643,545.84","$3,250.23","$4,108.12","$643,545.84","$3,250.23","$4,108.12",$0.00,$0.00,$0.00
162040,2017,155,Traverse,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,122,Hospital Outpatient,"1,351",434,"1,338","$114,034.44",$262.75,$124.27,"$114,034.44",$262.75,$124.27,$0.00,$0.00,$0.00
162856,2017,159,Wadena,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,25,Ambulance,703,200,270,"$12,096.20",$60.48,$24.95,"$12,096.20",$60.48,$24.95,$0.00,$0.00,$0.00
163672,2017,163,Washington,MEDICARE,2,19 - 44 years,M,92,Hospital Inpatient,"2,306",188,"1,094","$2,729,994.19","$14,521.25","$8,946.46","$2,550,795.10","$13,568.06","$7,788.49","$179,199.09",$953.19,"$1,316.00"
164560,2017,169,Winona,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,"1,197",Clinic/Office,"9,457","6,408","12,878","$742,408.53",$115.86,$92.33,"$741,728.49",$115.75,$92.33,$680.04,$0.11,$0.00
165544,2017,173,Yellow Medicine,MEDICARE,3,45 - 64 years,M,65,Other,464,193,763,"$34,388.92",$178.18,$76.46,"$30,967.72",$160.45,$65.14,"$3,421.20",$17.73,$0.00
133646,2017,001,Aitkin,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,16,Other,"1,206",839,192,"$151,611.51",$180.71,$93.44,"$151,419.91",$180.48,$93.44,$191.60,$0.23,$0.00
134318,2017,005,Becker,COMMERCIAL,3,45 - 64 years,F,237,Other,"1,087",573,"2,741","$232,554.50",$405.85,$97.49,"$201,020.42",$350.82,$62.00,"$31,534.08",$55.03,$0.00
135206,2017,009,Benton,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,85,Ambulance,"1,975",649,917,"$80,705.79",$124.35,$48.15,"$80,705.79",$124.35,$48.15,$0.00,$0.00,$0.00
136094,2017,013,Blue Earth,MEDICARE,4,65 - 74 years,F,"1,413",Hospital Outpatient,"36,956","6,846","16,793","$3,372,702.40",$492.65,$67.96,"$2,851,269.55",$416.49,$60.89,"$521,432.85",$76.17,$0.00
152630,2017,103,Nicollet,MEDICARE,3,45 - 64 years,M,15,Inpatient Non-acute,252,49,174,"$221,613.18","$4,522.72","$1,667.96","$188,001.18","$3,836.76","$1,393.46","$33,612.00",$685.96,$0.00
153494,2017,109,Olmsted,COMMERCIAL,5,75 years and older,F,281,Hospital Inpatient Professional Services,"4,213","2,023","3,160","$179,768.44",$88.86,$19.58,"$178,162.27",$88.07,$19.58,"$1,606.17",$0.79,$0.00
154358,2017,113,Pennington,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,39,Hospital Inpatient,932,66,441,"$447,138.35","$6,774.82","$3,023.99","$445,809.35","$6,754.69","$3,023.99","$1,329.00",$20.14,$0.00
155390,2017,119,Polk,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,109,Ambulance,"1,532",655,"1,169","$86,029.17",$131.34,$30.80,"$86,029.17",$131.34,$30.80,$0.00,$0.00,$0.00
156134,2017,123,Ramsey,COMMERCIAL,5,75 years and older,M,114,Hospital Inpatient,"2,344",167,"1,286","$672,050.77","$4,024.26","$1,194.98","$633,339.63","$3,792.45",$803.70,"$38,711.14",$231.80,$0.00
157118,2017,129,Renville,COMMERCIAL,3,45 - 64 years,F,84,Independent Lab,585,120,957,"$90,294.04",$752.45,$515.10,"$52,378.63",$436.49,$191.75,"$37,915.41",$315.96,$87.72
134091,2017,003,Anoka,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,77,Hospital Inpatient,"1,806",114,841,"$329,848.97","$2,893.41",$400.00,"$325,496.17","$2,855.23",$398.45,"$4,352.80",$38.18,$0.00
134802,2017,007,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,74,Ambulatory Surgery,144,86,849,"$23,863.02",$277.48,$123.01,"$23,795.02",$276.69,$123.01,$68.00,$0.79,$0.00
135570,2017,011,Big Stone,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,33,Emergency department,214,65,387,"$22,197.62",$341.50,$217.06,"$22,147.62",$340.73,$204.35,$50.00,$0.77,$0.00
136338,2017,015,Brown,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,41,DME (Durable Medical Equipment),287,188,472,"$22,853.32",$121.56,$79.97,"$22,840.92",$121.49,$79.97,$12.40,$0.07,$0.00
137106,2017,019,Carver,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,19,Inpatient Non-acute Professional Services,305,286,213,"$289,383.15","$1,011.83",$312.79,"$289,367.65","$1,011.78",$312.79,$15.50,$0.05,$0.00
137922,2017,023,Chippewa,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,16,DME (Durable Medical Equipment),165,86,184,"$13,979.83",$162.56,$78.31,"$13,973.63",$162.48,$76.76,$6.20,$0.07,$0.00
138810,2017,027,Clay,MEDICARE,3,45 - 64 years,F,34,Home Health,636,99,405,"$101,581.84","$1,026.08",$181.30,"$101,581.84","$1,026.08",$181.30,$0.00,$0.00,$0.00
139962,2017,035,Crow Wing,COMMERCIAL,4,65 - 74 years,F,53,Other,363,229,636,"$8,480.76",$37.03,$15.53,"$6,362.45",$27.78,$15.53,"$2,118.31",$9.25,$0.00
140634,2017,037,Dakota,MEDICARE,3,45 - 64 years,F,171,Inpatient Non-acute,"5,253",640,"2,003","$1,804,085.33","$2,818.88",$511.85,"$1,584,811.47","$2,476.27",$472.49,"$219,273.86",$342.62,$0.00
141594,2017,043,Faribault,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,20,DME (Durable Medical Equipment),83,47,216,"$12,042.51",$256.22,$60.00,"$12,042.51",$256.22,$60.00,$0.00,$0.00,$0.00
142434,2017,047,Freeborn,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,22,Inpatient Non-acute Professional Services,258,230,217,"$165,169.96",$718.13,$186.57,"$165,157.56",$718.08,$186.57,$12.40,$0.05,$0.00
143250,2017,051,Grant,MEDICARE,2,19 - 44 years,F,12,Clinic/Office,291,156,144,"$15,852.14",$101.62,$87.87,"$14,504.50",$92.98,$74.65,"$1,347.64",$8.64,$0.00
143922,2017,055,Houston,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,170,Emergency department,608,325,"1,893","$69,447.52",$213.68,$163.51,"$69,447.52",$213.68,$163.51,$0.00,$0.00,$0.00
144666,2017,059,Isanti,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,582,Emergency department,"2,451",996,"6,404","$261,358.33",$262.41,$227.28,"$261,358.33",$262.41,$227.28,$0.00,$0.00,$0.00
145314,2017,061,Itasca,MEDICARE,5,75 years and older,F,253,Inpatient Non-acute,"5,620","1,187","2,813","$2,791,009.47","$2,351.31",$173.17,"$2,645,267.57","$2,228.53",$164.50,"$145,741.90",$122.78,$0.00
146274,2017,067,Kandiyohi,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,22,Emergency department,190,54,261,"$8,030.26",$148.71,$70.76,"$8,023.66",$148.59,$70.76,$6.60,$0.12,$0.00
147378,2017,073,Lac Qui Parle,MEDICARE,5,75 years and older,M,29,Ambulance,131,44,315,"$23,589.16",$536.12,$457.75,"$19,880.68",$451.83,$364.71,"$3,708.48",$84.28,$22.50
148290,2017,079,Le Sueur,MEDICARE,3,45 - 64 years,F,341,Clinic/Office,"9,239","3,669","3,940","$709,603.63",$193.41,$93.87,"$599,541.12",$163.41,$74.60,"$110,062.51",$30.00,$12.39
149250,2017,085,McLeod,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,555,Clinic/Office,"8,964","5,027","6,223","$502,476.15",$99.96,$78.19,"$488,621.02",$97.20,$71.20,"$13,855.13",$2.76,$0.00
133899,2017,003,Anoka,COMMERCIAL,4,65 - 74 years,F,88,Emergency department,517,162,"1,015","$86,280.38",$532.59,$181.89,"$75,262.82",$464.59,$136.60,"$11,017.56",$68.01,$0.00
133828,2017,003,Anoka,COMMERCIAL,1,18 years and under,M,"3,135",Other,"11,547","6,677","35,843","$1,791,624.43",$268.33,$186.00,"$1,334,145.78",$199.81,$127.22,"$457,478.65",$68.52,$15.00
134667,2017,007,Beltrami,COMMERCIAL,1,18 years and under,M,21,Independent Lab,90,30,229,"$3,674.75",$122.49,$81.66,"$1,823.82",$60.79,$6.48,"$1,850.93",$61.70,$13.58
135603,2017,011,Big Stone,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,11,Other,"1,128",856,132,"$37,674.94",$44.01,$26.12,"$37,640.84",$43.97,$26.12,$34.10,$0.04,$0.00
136443,2017,015,Brown,MEDICARE,3,45 - 64 years,F,14,Inpatient Non-acute,359,49,157,"$248,597.39","$5,073.42","$1,676.15","$219,667.10","$4,483.00","$1,676.15","$28,930.29",$590.41,$0.00
137259,2017,019,Carver,MEDICARE,3,45 - 64 years,M,20,Ambulance,106,33,226,"$20,051.12",$607.61,$444.33,"$17,053.09",$516.76,$403.18,"$2,998.03",$90.85,$83.62
138075,2017,023,Chippewa,MEDICARE,5,75 years and older,F,31,Outpatient Other,"1,208",156,362,"$66,128.28",$423.90,$31.25,"$52,937.01",$339.34,$31.25,"$13,191.27",$84.56,$0.00
138987,2017,029,Clearwater,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,219,Emergency department,818,366,"2,379","$97,464.45",$266.30,$215.50,"$97,464.45",$266.30,$215.50,$0.00,$0.00,$0.00
139779,2017,033,Cottonwood,MEDICARE,3,45 - 64 years,F,48,DME (Durable Medical Equipment),441,257,576,"$16,213.45",$63.09,$21.38,"$11,576.04",$45.04,$16.81,"$4,637.41",$18.04,$4.59
140523,2017,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,"2,664",Other,"214,069","138,960","29,860","$41,312,030.16",$297.29,$139.20,"$41,296,319.87",$297.18,$139.20,"$15,710.29",$0.11,$0.00
141315,2017,041,Douglas,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,F,14,DME (Durable Medical Equipment),79,52,157,$955.63,$18.38,$3.64,$955.63,$18.38,$3.64,$0.00,$0.00,$0.00
142179,2017,045,Fillmore,MEDICARE,4,65 - 74 years,F,591,Other,"3,662","1,958","7,063","$220,902.53",$112.82,$61.73,"$203,155.43",$103.76,$58.52,"$17,747.10",$9.06,$0.00
142971,2017,049,Goodhue,MEDICARE,4,65 - 74 years,M,31,Ambulatory Surgery,221,47,372,"$76,804.94","$1,634.15","$1,315.40","$68,238.87","$1,451.89","$1,172.96","$8,566.07",$182.26,$47.55
143715,2017,053,Hennepin,MEDICARE,2,19 - 44 years,M,77,Outpatient Other,"31,683","1,181",911,"$2,554,979.58","$2,163.40","$2,686.53","$2,039,069.04","$1,726.56","$2,139.69","$515,910.54",$436.84,$546.84
144483,2017,057,Hubbard,MEDICARE,4,65 - 74 years,M,71,Ambulance,575,169,809,"$104,856.28",$620.45,$455.58,"$87,461.87",$517.53,$364.61,"$17,394.41",$102.93,$0.00
145203,2017,061,Itasca,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,11,Hospice,110,71,92,"$135,366.77","$1,906.57",$0.00,"$135,366.77","$1,906.57",$0.00,$0.00,$0.00,$0.00
146019,2017,065,Kanabec,MEDICARE,5,75 years and older,M,205,Emergency department,"1,883",459,"2,338","$143,524.44",$312.69,$235.28,"$131,915.43",$287.40,$217.29,"$11,609.01",$25.29,$0.00
147051,2017,071,Koochiching,MEDICARE,4,65 - 74 years,M,633,Hospital Outpatient,"19,013","3,923","7,530","$2,258,212.95",$575.63,$154.83,"$1,886,346.12",$480.84,$129.73,"$371,866.83",$94.79,$0.00
148131,2017,079,Le Sueur,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,87,Independent Lab,218,101,973,"$7,327.32",$72.55,$44.99,"$7,327.32",$72.55,$44.99,$0.00,$0.00,$0.00
149235,2017,085,McLeod,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,19,Ambulatory Surgery,168,34,228,"$40,078.91","$1,178.79",$797.38,"$40,012.61","$1,176.84",$797.38,$66.30,$1.95,$3.00
150075,2017,091,Martin,COMMERCIAL,1,18 years and under,F,12,Hospital Inpatient,90,14,121,"$247,286.48","$17,663.32","$3,404.75","$234,955.91","$16,782.57","$2,166.57","$12,330.57",$880.76,$428.82
150987,2017,095,Mille Lacs,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,95,Hospital Inpatient Professional Services,"1,061",682,"1,018","$90,651.22",$132.92,$69.57,"$90,632.72",$132.89,$69.57,$18.50,$0.03,$0.00
151827,2017,099,Mower,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,65,Other,"11,074","6,425",773,"$1,694,127.00",$263.68,$211.95,"$1,693,462.40",$263.57,$211.95,$664.60,$0.10,$0.00
152643,2017,103,Nicollet,MEDICARE,4,65 - 74 years,F,929,Hospital Outpatient,"29,174","5,063","11,075","$2,944,396.27",$581.55,$91.77,"$2,443,030.56",$482.53,$81.34,"$501,365.71",$99.03,$0.00
153699,2017,109,Olmsted,MEDICARE,2,19 - 44 years,M,12,Outpatient Other,"2,980",98,144,"$329,740.42","$3,364.70","$3,817.45","$261,510.10","$2,668.47","$3,040.31","$68,230.32",$696.23,$778.83
154611,2017,115,Pine,COMMERCIAL,3,45 - 64 years,M,831,Clinic/Office,"11,222","4,472","9,470","$1,059,413.09",$236.90,$148.95,"$739,170.42",$165.29,$76.25,"$320,242.67",$71.61,$22.92
150210,2017,091,Martin,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,59,Independent Lab,270,93,695,"$10,300.89",$110.76,$47.25,"$10,300.89",$110.76,$47.25,$0.00,$0.00,$0.00
151146,2017,095,Mille Lacs,MEDICARE,4,65 - 74 years,F,197,Independent Lab,"1,256",348,"2,354","$42,898.62",$123.27,$39.06,"$42,186.50",$121.23,$39.06,$712.12,$2.05,$0.00
151962,2017,099,Mower,MEDICARE,5,75 years and older,F,"1,149",Other,"9,603","6,047","13,641","$985,267.47",$162.93,$60.94,"$934,195.96",$154.49,$57.57,"$51,071.51",$8.45,$0.00
152850,2017,105,Nobles,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,196,Other,"13,616","9,864","2,085","$2,858,789.19",$289.82,$81.32,"$2,857,869.59",$289.73,$81.32,$919.60,$0.09,$0.00
153786,2017,109,Olmsted,MEDICARE,5,75 years and older,M,279,Independent Lab,"1,554",542,"3,312","$32,456.53",$59.88,$22.68,"$31,511.01",$58.14,$22.68,$945.52,$1.74,$0.00
154650,2017,115,Pine,COMMERCIAL,5,75 years and older,F,16,Hospital Outpatient,372,88,192,"$24,582.84",$279.35,$53.74,"$23,608.83",$268.28,$38.09,$974.01,$11.07,$0.00
155634,2017,121,Pope,COMMERCIAL,1,18 years and under,F,27,Emergency department,88,34,313,"$24,382.67",$717.14,$591.78,"$11,861.00",$348.85,$28.85,"$12,521.67",$368.28,$348.42
156762,2017,127,Redwood,COMMERCIAL,3,45 - 64 years,F,151,Independent Lab,"1,133",202,"1,730","$128,125.52",$634.28,$538.18,"$81,562.63",$403.78,$374.06,"$46,562.89",$230.51,$24.54
137546,2017,021,Cass,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,99,DME (Durable Medical Equipment),700,423,"1,154","$71,255.69",$168.45,$61.29,"$71,252.59",$168.45,$61.29,$3.10,$0.01,$0.00
138482,2017,025,Chisago,MEDICARE,5,75 years and older,M,"1,534",Clinic/Office,"39,518","16,132","18,053","$2,548,564.26",$157.98,$98.30,"$2,275,879.98",$141.08,$79.84,"$272,684.28",$16.90,$0.00
139226,2017,029,Clearwater,MEDICARE,5,75 years and older,M,94,Hospital Inpatient,"2,480",174,"1,056","$1,898,024.92","$10,908.19","$10,137.97","$1,773,341.25","$10,191.62","$9,236.03","$124,683.67",$716.57,"$1,316.00"
140258,2017,035,Crow Wing,MEDICARE,5,75 years and older,F,"1,953",Other,"27,134","19,474","23,034","$3,459,830.98",$177.66,$73.19,"$3,331,267.27",$171.06,$71.32,"$128,563.71",$6.60,$0.00
140906,2017,039,Dodge,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,33,Hospital Inpatient Professional Services,506,194,372,"$55,220.26",$284.64,$85.82,"$55,220.26",$284.64,$85.82,$0.00,$0.00,$0.00
141770,2017,043,Faribault,MEDICARE,3,45 - 64 years,M,50,DME (Durable Medical Equipment),403,251,590,"$16,232.97",$64.67,$41.37,"$13,041.03",$51.96,$32.61,"$3,191.94",$12.72,$4.99
142538,2017,047,Freeborn,MEDICARE,3,45 - 64 years,M,70,Ambulance,368,145,800,"$135,015.58",$931.14,$519.76,"$117,193.66",$808.23,$443.01,"$17,821.92",$122.91,$90.85
143498,2017,053,Hennepin,COMMERCIAL,5,75 years and older,F,263,Independent Lab,"3,567",859,"3,112","$74,195.90",$86.37,$12.28,"$68,300.93",$79.51,$8.77,"$5,894.97",$6.86,$0.00
144314,2017,057,Hubbard,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,239,Emergency department,"1,612",554,"2,522","$176,322.33",$318.27,$313.89,"$175,830.93",$317.38,$313.89,$491.40,$0.89,$0.00
145202,2017,061,Itasca,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,11,Home Health,346,321,132,"$14,870.78",$46.33,$57.57,"$14,867.68",$46.32,$57.57,$3.10,$0.01,$0.00
146282,2017,067,Kandiyohi,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,14,Inpatient Non-acute Professional Services,"1,771",992,168,"$138,267.39",$139.38,$70.27,"$138,242.59",$139.36,$70.27,$24.80,$0.03,$0.00
147458,2017,075,Lake,COMMERCIAL,3,45 - 64 years,M,135,Hospital Outpatient,"2,998",604,"1,560","$1,116,667.02","$1,848.79",$267.09,"$1,004,765.89","$1,663.52",$204.71,"$111,901.13",$185.27,$0.00
148754,2017,083,Lyon,COMMERCIAL,3,45 - 64 years,M,93,Independent Lab,550,125,"1,082","$65,085.55",$520.68,$439.98,"$32,547.68",$260.38,$87.43,"$32,537.87",$260.30,$99.15
149522,2017,087,Mahnomen,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,403,Clinic/Office,"2,994","1,792","4,176","$458,878.02",$256.07,$391.00,"$458,878.02",$256.07,$391.00,$0.00,$0.00,$0.00
150602,2017,093,Meeker,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,97,Ambulance,"2,150","1,384","1,107","$87,394.75",$63.15,$19.20,"$87,394.75",$63.15,$19.20,$0.00,$0.00,$0.00
151514,2017,097,Morrison,MEDICARE,3,45 - 64 years,M,122,DME (Durable Medical Equipment),"1,456",759,"1,438","$148,408.51",$195.53,$42.93,"$129,476.15",$170.59,$33.74,"$18,932.36",$24.94,$4.99
152426,2017,103,Nicollet,COMMERCIAL,5,75 years and older,M,12,DME (Durable Medical Equipment),69,48,144,$873.63,$18.20,$9.95,$650.58,$13.55,$7.98,$223.05,$4.65,$0.00
153434,2017,109,Olmsted,COMMERCIAL,3,45 - 64 years,F,450,Hospital Inpatient Professional Services,"5,587","1,822","5,303","$5,503,998.28","$3,020.86",$441.00,"$5,307,622.26","$2,913.07",$431.86,"$196,376.02",$107.78,$0.00
150003,2017,089,Marshall,MEDICARE,3,45 - 64 years,M,17,Hospital Inpatient,578,41,184,"$448,989.43","$10,950.96","$10,477.15","$418,721.43","$10,212.72","$9,161.15","$30,268.00",$738.24,"$1,316.00"
150795,2017,093,Meeker,MEDICARE,5,75 years and older,M,72,Home Health,"2,144",806,819,"$263,329.68",$326.71,$75.02,"$263,329.68",$326.71,$75.02,$0.00,$0.00,$0.00
151755,2017,099,Mower,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,123,Ambulance,"4,046","1,590","1,320","$219,083.61",$137.79,$70.04,"$219,071.21",$137.78,$70.04,$12.40,$0.01,$0.00
