row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,principal_diagnosis_code,diagnosis_description,diagnosis_version,clm_cnt,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
6448446,2019,025,Chisago,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,20,J18,"Pneumonia, unspecified organism",0,120,240,"$12,113.57",$605.67,$156.60,"$9,455.26",$472.76,$155.10,"$2,658.31",$132.91,$0.00
6450126,2019,025,Chisago,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,26,N30,Cystitis,0,134,308,"$4,640.12",$178.46,$80.40,"$4,558.72",$175.33,$77.40,$81.40,$3.13,$0.00
7010019,2019,123,Ramsey,MEDICARE,5,75 years and older,F,118,L02,"Cutaneous abscess, furuncle and carbuncle",0,555,"1,379","$85,911.21",$728.06,$132.57,"$79,737.07",$675.73,$111.29,"$6,174.14",$52.32,$20.85
7010883,2019,123,Ramsey,MEDICARE,5,75 years and older,M,346,G93,Other disorders of brain,0,"2,921","3,493","$758,251.04","$2,191.47",$315.03,"$693,089.49","$2,003.14",$260.48,"$65,161.55",$188.32,$22.90
7014795,2019,125,Red Lake,MEDICARE,4,65 - 74 years,F,13,M47,Spondylosis,0,36,152,"$8,894.41",$684.18,$191.29,"$5,692.41",$437.87,$162.10,"$3,202.00",$246.30,$50.00
7019139,2019,127,Redwood,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,51,F33,"Major depressive disorder, recurrent",0,627,557,"$74,815.07","$1,466.96",$206.10,"$74,757.47","$1,465.83",$202.90,$57.60,$1.12,$0.00
7024779,2019,127,Redwood,MEDICARE,5,75 years and older,F,47,Z47,Orthopedic aftercare,0,500,561,"$186,107.14","$3,959.72",$183.12,"$168,957.72","$3,594.84",$105.92,"$17,149.42",$364.88,$33.78
7028187,2019,129,Renville,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,113,H66,Suppurative and unspecified otitis media,0,299,"1,305","$24,567.67",$217.41,$86.61,"$24,567.67",$217.41,$86.61,$0.00,$0.00,$0.00
7032651,2019,129,Renville,MEDICARE,4,65 - 74 years,F,21,J18,"Pneumonia, unspecified organism",0,317,247,"$71,540.35","$3,406.68",$739.35,"$65,502.63","$3,119.17",$589.59,"$6,037.72",$287.51,$133.39
7035051,2019,131,Rice,COMMERCIAL,1,18 years and under,F,13,K01,Embedded and impacted teeth,0,74,150,"$17,497.85","$1,345.98","$1,321.05","$6,349.37",$488.41,$344.73,"$11,148.48",$857.57,$595.00
7038075,2019,131,Rice,COMMERCIAL,3,45 - 64 years,M,23,I51,Complications and ill-defined descriptions of heart disease,0,65,273,"$13,183.05",$573.17,$207.68,"$10,459.00",$454.73,$65.60,"$2,724.05",$118.43,$22.48
7041099,2019,131,Rice,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,165,F32,"Major depressive disorder, single episode",0,"1,637","1,800","$137,425.68",$832.88,$139.37,"$137,353.98",$832.44,$139.37,$71.70,$0.43,$0.00
7043331,2019,131,Rice,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,35,D12,"Benign neoplasm of colon, rectum, anus and anal canal",0,74,416,"$5,788.48",$165.38,$85.56,"$5,688.48",$162.52,$85.56,$100.00,$2.85,$0.00
7047075,2019,131,Rice,MEDICARE,3,45 - 64 years,M,42,R73,Elevated blood glucose level,0,124,497,"$2,877.48",$68.51,$18.55,"$2,487.85",$59.23,$18.31,$389.63,$9.27,$0.00
7048683,2019,131,Rice,MEDICARE,4,65 - 74 years,M,44,R26,Abnormalities of gait and mobility,0,698,522,"$32,056.30",$728.55,$322.82,"$26,185.17",$595.11,$243.33,"$5,871.13",$133.43,$28.90
7050171,2019,131,Rice,MEDICARE,5,75 years and older,M,13,K81,Cholecystitis,0,58,145,"$15,025.72","$1,155.82",$631.30,"$14,629.68","$1,125.36",$584.79,$396.04,$30.46,$15.00
7055931,2019,133,Rock,MEDICARE,4,65 - 74 years,F,25,H35,Other retinal disorders,0,171,300,"$62,823.08","$2,512.92",$131.44,"$50,947.69","$2,037.90",$109.53,"$11,875.39",$475.01,$20.00
7059987,2019,135,Roseau,COMMERCIAL,3,45 - 64 years,M,15,I08,Multiple valve diseases,0,25,178,"$5,498.50",$366.56,$174.85,"$4,347.56",$289.83,$138.83,"$1,150.94",$76.72,$41.96
7065219,2019,135,Roseau,MEDICARE,4,65 - 74 years,M,18,E03,Other hypothyroidism,0,65,216,"$3,479.85",$193.32,$167.43,"$3,031.64",$168.42,$135.81,$448.21,$24.90,$10.00
7067571,2019,137,Saint Louis,COMMERCIAL,1,18 years and under,M,11,J00,Acute nasopharyngitis [common cold],0,16,125,"$1,656.04",$150.54,$133.19,$939.34,$85.39,$84.53,$716.70,$65.15,$30.00
7069299,2019,137,Saint Louis,COMMERCIAL,2,19 - 44 years,M,253,M54,Dorsalgia,0,"1,678","2,838","$261,888.66","$1,035.13",$297.24,"$198,657.98",$785.20,$112.02,"$63,230.68",$249.92,$112.90
7070739,2019,137,Saint Louis,COMMERCIAL,3,45 - 64 years,M,51,G56,Mononeuropathies of upper limb,0,507,607,"$259,818.80","$5,094.48","$1,391.13","$228,509.67","$4,480.58",$860.67,"$31,309.13",$613.90,$250.00
7073403,2019,137,Saint Louis,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,32,J11,Influenza due to unidentified influenza virus,0,139,381,"$8,418.17",$263.06,$213.55,"$8,418.17",$263.06,$213.55,$0.00,$0.00,$0.00
7075323,2019,137,Saint Louis,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,41,K58,Irritable bowel syndrome,0,219,484,"$13,368.18",$326.05,$159.32,"$13,311.43",$324.66,$156.12,$56.75,$1.38,$0.00
7076547,2019,137,Saint Louis,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,99,N50,Other and unspecified disorders of male genital organs,0,561,"1,084","$44,796.22",$452.48,$187.61,"$44,238.46",$446.85,$187.61,$557.76,$5.63,$0.00
7077843,2019,137,Saint Louis,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,168,Z47,Orthopedic aftercare,0,"1,362","1,964","$155,611.33",$926.25,$115.22,"$154,977.88",$922.48,$115.22,$633.45,$3.77,$0.00
6518449,2019,037,Dakota,COMMERCIAL,4,65 - 74 years,M,627,Z00,"Encntr for general exam w/o complaint, susp or reprtd dx",0,"2,672","7,471","$189,393.42",$302.06,$323.13,"$177,086.50",$282.43,$314.35,"$12,306.92",$19.62,$0.00
6520009,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,37,H04,Disorders of lacrimal system,0,73,383,"$9,628.50",$260.22,$70.02,"$9,628.50",$260.22,$70.02,$0.00,$0.00,$0.00
6521233,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,16,K94,Complications of artificial openings of the digestive system,0,65,188,"$6,540.72",$408.79,$174.10,"$6,540.72",$408.79,$174.10,$0.00,$0.00,$0.00
6522385,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,12,M27,Other diseases of jaws,0,65,133,"$6,973.74",$581.14,$278.69,"$6,943.54",$578.62,$278.69,$30.20,$2.51,$3.00
6523273,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,346,I10,Essential (primary) hypertension,0,"2,104","3,888","$126,390.66",$365.29,$101.57,"$124,882.46",$360.93,$97.71,"$1,508.20",$4.35,$0.00
6524401,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,22,J15,"Bacterial pneumonia, not elsewhere classified",0,144,248,"$36,952.54","$1,679.66",$114.96,"$36,937.34","$1,678.97",$113.46,$15.20,$0.69,$0.00
6525433,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,31,I77,Other disorders of arteries and arterioles,0,97,338,"$12,250.66",$395.18,$118.62,"$12,167.66",$392.50,$118.62,$83.00,$2.67,$0.00
6527377,2019,037,Dakota,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,173,I10,Essential (primary) hypertension,0,"3,481","1,987","$300,578.94","$1,737.45",$62.52,"$297,604.72","$1,720.25",$59.79,"$2,974.22",$17.19,$0.00
6529561,2019,037,Dakota,MEDICARE,2,19 - 44 years,M,50,R45,Symptoms and signs involving emotional state,0,558,600,"$69,821.98","$1,396.43",$608.23,"$55,836.75","$1,116.73",$484.60,"$13,985.23",$279.70,$121.75
6530905,2019,037,Dakota,MEDICARE,3,45 - 64 years,M,899,E11,Type 2 diabetes mellitus,0,"12,582","10,418","$948,681.55","$1,055.26",$290.79,"$807,591.04",$898.32,$220.30,"$141,090.51",$156.94,$60.00
6532321,2019,037,Dakota,MEDICARE,4,65 - 74 years,F,213,L60,Nail disorders,0,506,"2,543","$32,964.21",$154.76,$117.21,"$26,717.18",$125.43,$95.62,"$6,247.03",$29.32,$20.00
6533209,2019,037,Dakota,MEDICARE,4,65 - 74 years,M,250,I12,Hypertensive chronic kidney disease,0,"1,495","2,958","$167,481.74",$669.92,$129.02,"$153,396.04",$613.58,$113.79,"$14,085.70",$56.34,$20.00
6534241,2019,037,Dakota,MEDICARE,5,75 years and older,F,81,H60,Otitis externa,0,174,970,"$11,325.11",$139.81,$102.93,"$8,430.45",$104.07,$80.63,"$2,894.66",$35.73,$21.46
6535369,2019,037,Dakota,MEDICARE,5,75 years and older,M,402,I73,Other peripheral vascular diseases,0,"1,910","4,579","$150,449.94",$374.25,$225.38,"$128,339.77",$319.25,$181.40,"$22,110.17",$55.00,$21.71
6541753,2019,039,Dodge,MEDICARE,3,45 - 64 years,M,12,H25,Age-related cataract,0,42,142,"$3,852.10",$321.00,$101.99,"$3,001.41",$250.11,$30.97,$850.69,$70.89,$28.09
6544225,2019,039,Dodge,MEDICARE,5,75 years and older,M,45,N40,Benign prostatic hyperplasia,0,197,520,"$15,153.71",$336.74,$130.92,"$12,422.23",$276.04,$98.87,"$2,731.48",$60.69,$24.66
6546745,2019,041,Douglas,COMMERCIAL,3,45 - 64 years,F,242,E78,Disorders of lipoprotein metabolism and other lipidemias,0,829,"2,828","$58,076.05",$239.98,$47.28,"$44,545.27",$184.07,$4.83,"$13,530.78",$55.91,$27.58
6549553,2019,041,Douglas,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,16,R51,Headache,0,77,186,"$5,252.98",$328.31,$183.55,"$5,252.98",$328.31,$183.55,$0.00,$0.00,$0.00
6551593,2019,041,Douglas,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,26,R73,Elevated blood glucose level,0,79,303,"$1,994.86",$76.72,$45.22,"$1,979.86",$76.14,$45.22,$15.00,$0.57,$0.00
6555337,2019,041,Douglas,MEDICARE,4,65 - 74 years,F,14,G30,Alzheimer's disease,0,262,158,"$70,903.52","$5,064.53",$794.36,"$70,439.48","$5,031.39",$794.36,$464.04,$33.14,$0.00
6556921,2019,041,Douglas,MEDICARE,5,75 years and older,F,31,G93,Other disorders of brain,0,328,318,"$100,863.22","$3,253.65",$214.86,"$88,646.41","$2,859.56",$212.18,"$12,216.81",$394.09,$8.52
6558169,2019,041,Douglas,MEDICARE,5,75 years and older,M,14,S90,"Superficial injury of ankle, foot and toes",0,43,162,"$2,687.67",$191.97,$114.15,"$1,965.44",$140.38,$81.16,$722.23,$51.58,$42.67
6564409,2019,043,Faribault,MEDICARE,3,45 - 64 years,F,11,Z47,Orthopedic aftercare,0,113,132,"$6,466.39",$587.85,$128.15,"$5,516.94",$501.54,$56.84,$949.45,$86.31,$50.00
6566569,2019,043,Faribault,MEDICARE,5,75 years and older,F,20,M62,Other disorders of muscle,0,253,217,"$60,849.31","$3,042.46",$623.30,"$50,603.77","$2,530.18",$496.60,"$10,245.54",$512.27,$75.51
6569409,2019,045,Fillmore,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,14,J20,Acute bronchitis,0,28,165,"$1,380.74",$98.62,$86.50,"$1,380.74",$98.62,$86.50,$0.00,$0.00,$0.00
6574977,2019,045,Fillmore,MEDICARE,4,65 - 74 years,M,18,F33,"Major depressive disorder, recurrent",0,154,216,"$51,932.80","$2,885.15",$196.76,"$49,826.17","$2,768.12",$138.04,"$2,106.63",$117.03,$38.32
6578145,2019,047,Freeborn,COMMERCIAL,2,19 - 44 years,M,18,Z13,Encounter for screening for other diseases and disorders,0,43,210,"$3,252.04",$180.66,$183.94,"$3,056.73",$169.81,$172.68,$195.31,$10.85,$0.00
6582825,2019,047,Freeborn,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,24,M47,Spondylosis,0,114,271,"$9,273.37",$386.39,$68.67,"$9,136.52",$380.68,$65.18,$136.85,$5.70,$0.00
6586185,2019,047,Freeborn,MEDICARE,4,65 - 74 years,F,14,N20,Calculus of kidney and ureter,0,155,163,"$18,852.07","$1,346.57",$215.96,"$16,238.61","$1,159.90",$191.82,"$2,613.46",$186.67,$51.60
6587841,2019,047,Freeborn,MEDICARE,5,75 years and older,F,82,Z47,Orthopedic aftercare,0,835,975,"$171,224.52","$2,088.10",$166.13,"$161,957.26","$1,975.08",$111.84,"$9,267.26",$113.01,$15.43
6590865,2019,049,Goodhue,COMMERCIAL,3,45 - 64 years,F,15,R68,Other general symptoms and signs,0,139,168,"$9,945.13",$663.00,$254.60,"$4,796.69",$319.77,$84.34,"$5,148.44",$343.22,$50.92
6593817,2019,049,Goodhue,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,12,O76,Abnlt in fetal heart rate and rhythm comp labor and delivery,0,52,120,"$23,138.28","$1,928.19","$1,624.09","$23,132.95","$1,927.74","$1,624.09",$5.33,$0.44,$0.00
6595833,2019,049,Goodhue,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,11,R97,Abnormal tumor markers,0,77,130,"$7,524.51",$684.04,$200.39,"$7,376.77",$670.61,$197.39,$147.74,$13.43,$3.00
6599361,2019,049,Goodhue,MEDICARE,4,65 - 74 years,F,117,N95,Menopausal and other perimenopausal disorders,0,442,"1,403","$33,192.16",$283.69,$125.55,"$29,642.71",$253.35,$125.55,"$3,549.45",$30.33,$0.00
6600969,2019,049,Goodhue,MEDICARE,5,75 years and older,F,58,R32,Unspecified urinary incontinence,0,319,670,"$26,217.57",$452.02,$208.06,"$25,483.34",$439.36,$188.74,$734.23,$12.65,$0.00
6605121,2019,051,Grant,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,12,J18,"Pneumonia, unspecified organism",0,133,141,"$10,483.79",$873.64,$508.00,"$10,381.59",$865.13,$474.00,$102.20,$8.51,$1.50
6608961,2019,053,Hennepin,COMMERCIAL,1,18 years and under,F,269,H53,Visual disturbances,0,639,"3,135","$109,859.59",$408.39,$222.12,"$78,958.16",$293.52,$138.31,"$30,901.43",$114.87,$43.02
6610089,2019,053,Hennepin,COMMERCIAL,1,18 years and under,M,905,J05,Acute obstructive laryngitis [croup] and epiglottitis,0,"2,726","10,435","$433,587.90",$479.10,$190.52,"$266,601.97",$294.58,$109.15,"$166,985.93",$184.51,$95.18
6611073,2019,053,Hennepin,COMMERCIAL,2,19 - 44 years,F,92,F84,Pervasive developmental disorders,0,"1,155","1,088","$136,142.14","$1,479.80",$839.60,"$102,083.43","$1,109.60",$472.29,"$34,058.71",$370.20,$40.00
6611985,2019,053,Hennepin,COMMERCIAL,2,19 - 44 years,F,610,Z51,Encounter for other aftercare and medical care,0,"7,842","6,929","$3,540,309.70","$5,803.78",$209.89,"$3,450,393.79","$5,656.38",$140.41,"$89,915.91",$147.40,$2.27
6612993,2019,053,Hennepin,COMMERCIAL,2,19 - 44 years,M,55,S23,Dislocation and sprain of joints and ligaments of thorax,0,372,633,"$15,032.61",$273.32,$183.75,"$5,661.58",$102.93,$20.44,"$9,371.03",$170.38,$100.00
6613953,2019,053,Hennepin,COMMERCIAL,3,45 - 64 years,F,24,M60,Myositis,0,91,279,"$10,817.80",$450.74,$276.44,"$8,333.63",$347.23,$102.68,"$2,484.17",$103.50,$24.78
6614913,2019,053,Hennepin,COMMERCIAL,3,45 - 64 years,M,214,I47,Paroxysmal tachycardia,0,"1,640","2,459","$1,371,023.72","$6,406.65",$357.34,"$1,269,771.90","$5,933.51",$248.16,"$101,251.82",$473.13,$28.13
6615873,2019,053,Hennepin,COMMERCIAL,4,65 - 74 years,F,141,G89,"Pain, not elsewhere classified",0,"1,098","1,637","$104,504.10",$741.16,$207.66,"$95,952.14",$680.51,$152.57,"$8,551.96",$60.65,$0.00
6617097,2019,053,Hennepin,COMMERCIAL,4,65 - 74 years,M,118,M51,"Thoracic, thoracolum, and lumbosacral intvrt disc disorders",0,698,"1,398","$136,853.16","$1,159.77",$175.82,"$125,041.27","$1,059.67",$158.24,"$11,811.89",$100.10,$0.00
6618537,2019,053,Hennepin,COMMERCIAL,5,75 years and older,M,11,K44,Diaphragmatic hernia,0,38,115,"$2,437.97",$221.63,$54.03,"$2,434.31",$221.30,$54.03,$3.66,$0.33,$0.00
6619689,2019,053,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,45,P02,"Newborn affected by comp of placenta, cord and membranes",0,143,356,"$31,153.79",$692.30,$354.53,"$31,153.79",$692.30,$354.53,$0.00,$0.00,$0.00
6620745,2019,053,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,178,M41,Scoliosis,0,"1,296","2,071","$613,332.87","$3,445.69",$69.20,"$613,332.87","$3,445.69",$69.20,$0.00,$0.00,$0.00
6570457,2019,045,Fillmore,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,11,N63,Unspecified lump in breast,0,39,130,"$3,422.81",$311.16,$223.75,"$3,294.19",$299.47,$223.75,$128.62,$11.69,$0.00
6574657,2019,045,Fillmore,MEDICARE,4,65 - 74 years,F,93,R05,Cough,0,269,"1,105","$12,812.63",$137.77,$108.56,"$9,535.82",$102.53,$57.83,"$3,276.81",$35.23,$15.00
6578137,2019,047,Freeborn,COMMERCIAL,2,19 - 44 years,M,35,Z00,"Encntr for general exam w/o complaint, susp or reprtd dx",0,93,409,"$11,668.94",$333.39,$251.75,"$11,291.51",$322.61,$251.75,$377.43,$10.78,$0.00
6581425,2019,047,Freeborn,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,58,J02,Acute pharyngitis,0,203,614,"$9,822.24",$169.34,$135.91,"$9,595.04",$165.43,$135.31,$227.20,$3.91,$0.00
6585889,2019,047,Freeborn,MEDICARE,4,65 - 74 years,F,67,G89,"Pain, not elsewhere classified",0,372,793,"$33,682.75",$502.72,$210.52,"$25,680.84",$383.29,$164.62,"$8,001.91",$119.43,$42.30
6587545,2019,047,Freeborn,MEDICARE,5,75 years and older,F,116,L60,Nail disorders,0,306,"1,375","$15,156.10",$130.65,$103.78,"$11,363.87",$97.96,$75.21,"$3,792.23",$32.69,$22.52
6590497,2019,049,Goodhue,COMMERCIAL,3,45 - 64 years,F,29,F32,"Major depressive disorder, single episode",0,85,339,"$32,028.36","$1,104.42",$254.22,"$28,365.99",$978.13,$124.00,"$3,662.37",$126.28,$30.00
6592969,2019,049,Goodhue,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,19,J30,Vasomotor and allergic rhinitis,0,164,225,"$8,327.20",$438.27,$172.99,"$8,327.20",$438.27,$172.99,$0.00,$0.00,$0.00
6595633,2019,049,Goodhue,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,11,K63,Other diseases of intestine,0,35,124,"$2,711.07",$246.46,$93.98,"$2,711.07",$246.46,$93.98,$0.00,$0.00,$0.00
6599281,2019,049,Goodhue,MEDICARE,4,65 - 74 years,F,12,M23,Internal derangement of knee,0,155,144,"$24,341.27","$2,028.43","$1,345.53","$19,434.50","$1,619.54","$1,345.53","$4,906.77",$408.89,$42.42
6600817,2019,049,Goodhue,MEDICARE,5,75 years and older,F,13,L81,Other disorders of pigmentation,0,20,156,"$1,540.99",$118.53,$74.58,"$1,246.46",$95.88,$72.65,$294.53,$22.65,$7.86
6602809,2019,051,Grant,COMMERCIAL,3,45 - 64 years,F,16,F41,Other anxiety disorders,0,60,188,"$7,133.31",$445.83,$200.73,"$2,374.99",$148.43,$0.00,"$4,758.32",$297.39,$171.56
6609169,2019,053,Hennepin,COMMERCIAL,1,18 years and under,F,60,L74,Eccrine sweat disorders,0,112,676,"$27,041.96",$450.69,$178.25,"$20,842.73",$347.37,$99.62,"$6,199.23",$103.32,$50.00
6610225,2019,053,Hennepin,COMMERCIAL,1,18 years and under,M,"1,069",L70,Acne,0,"3,976","12,454","$374,114.87",$349.96,$222.22,"$201,113.84",$188.13,$105.23,"$173,001.03",$161.83,$100.00
6611449,2019,053,Hennepin,COMMERCIAL,2,19 - 44 years,F,208,M21,Other acquired deformities of limbs,0,628,"2,440","$222,859.47","$1,071.43",$350.54,"$170,235.87",$818.44,$250.42,"$52,623.60",$252.99,$34.05
6612433,2019,053,Hennepin,COMMERCIAL,2,19 - 44 years,M,267,H65,Nonsuppurative otitis media,0,365,"3,068","$64,938.87",$243.21,$171.32,"$36,997.66",$138.56,$84.25,"$27,941.21",$104.64,$45.00
6613321,2019,053,Hennepin,COMMERCIAL,3,45 - 64 years,F,140,C54,Malignant neoplasm of corpus uteri,0,"2,862","1,620","$1,022,690.41","$7,304.93",$773.53,"$940,110.71","$6,715.07",$348.42,"$82,579.70",$589.85,$128.65
6614209,2019,053,Hennepin,COMMERCIAL,3,45 - 64 years,F,40,R78,"Find of drugs and oth substnc, not normally found in blood",0,372,453,"$76,603.99","$1,915.09",$852.39,"$72,251.67","$1,806.29",$841.44,"$4,352.32",$108.80,$0.00
6615169,2019,053,Hennepin,COMMERCIAL,3,45 - 64 years,M,514,M48,Other spondylopathies,0,"3,497","6,015","$3,134,129.04","$6,097.52",$672.26,"$2,941,867.84","$5,723.47",$374.44,"$192,261.20",$374.04,$38.46
6616345,2019,053,Hennepin,COMMERCIAL,4,65 - 74 years,F,73,R79,Other abnormal findings of blood chemistry,0,263,861,"$10,634.21",$145.67,$29.39,"$9,521.44",$130.43,$18.26,"$1,112.77",$15.24,$0.00
6617833,2019,053,Hennepin,COMMERCIAL,5,75 years and older,F,15,L02,"Cutaneous abscess, furuncle and carbuncle",0,59,172,"$12,915.90",$861.06,$55.27,"$12,356.17",$823.74,$20.27,$559.73,$37.31,$15.59
6619369,2019,053,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,210,J34,Other and unspecified disorders of nose and nasal sinuses,0,440,"2,393","$43,141.49",$205.43,$85.17,"$43,141.49",$205.43,$85.17,$0.00,$0.00,$0.00
6620185,2019,053,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,34,B96,Oth bacterial agents as the cause of diseases classd elswhr,0,62,404,"$3,638.96",$107.02,$85.65,"$3,638.96",$107.02,$85.65,$0.00,$0.00,$0.00
6621049,2019,053,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,15,S13,Dislocation and sprain of joints and ligaments at neck level,0,33,173,"$1,218.50",$81.23,$58.33,"$1,218.50",$81.23,$58.33,$0.00,$0.00,$0.00
6621817,2019,053,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,42,J36,Peritonsillar abscess,0,600,441,"$78,165.21","$1,861.07",$760.58,"$78,029.01","$1,857.83",$760.58,$136.20,$3.24,$0.00
6622609,2019,053,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,896,Z87,Personal history of other diseases and conditions,0,"3,831","9,920","$178,623.50",$199.35,$76.28,"$175,487.62",$195.85,$72.48,"$3,135.88",$3.49,$0.00
6623521,2019,053,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,15,Q93,"Monosomies and deletions from the autosomes, NEC",0,421,180,"$56,333.69","$3,755.57",$216.32,"$56,327.49","$3,755.16",$216.32,$6.20,$0.41,$0.00
6624409,2019,053,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,164,J11,Influenza due to unidentified influenza virus,0,815,"1,894","$41,486.19",$252.96,$90.84,"$40,842.59",$249.04,$85.72,$643.60,$3.92,$0.00
6625441,2019,053,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,694,E87,"Other disorders of fluid, electrolyte and acid-base balance",0,"6,399","7,715","$635,708.06",$916.00,$97.36,"$634,887.26",$914.82,$96.36,$820.80,$1.18,$0.00
6626233,2019,053,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,59,S86,"Injury of muscle, fascia and tendon at lower leg level",0,335,670,"$31,996.17",$542.30,$195.67,"$31,804.67",$539.06,$194.61,$191.50,$3.24,$0.00
6627553,2019,053,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,4,65 - 74 years,M,50,G40,Epilepsy and recurrent seizures,0,"2,385",570,"$211,367.59","$4,227.35",$57.33,"$211,231.59","$4,224.63",$56.57,$136.00,$2.72,$0.00
6629617,2019,053,Hennepin,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,68,R94,Abnormal results of function studies,0,125,739,$315.31,$4.63,$0.00,$315.31,$4.63,$0.00,$0.00,$0.00,$0.00
6631345,2019,053,Hennepin,MEDICARE,2,19 - 44 years,M,16,L84,Corns and callosities,0,32,192,"$1,670.91",$104.43,$87.19,"$1,217.99",$76.12,$55.87,$452.92,$28.30,$19.90
6632497,2019,053,Hennepin,MEDICARE,3,45 - 64 years,F,169,M76,"Enthesopathies, lower limb, excluding foot",0,723,"1,988","$64,433.18",$381.26,$122.84,"$51,880.47",$306.98,$97.84,"$12,552.71",$74.27,$32.32
6633553,2019,053,Hennepin,MEDICARE,3,45 - 64 years,M,32,L23,Allergic contact dermatitis,0,62,378,"$4,761.20",$148.78,$105.35,"$3,598.85",$112.46,$76.44,"$1,162.35",$36.32,$22.98
6634513,2019,053,Hennepin,MEDICARE,4,65 - 74 years,F,"2,018",H35,Other retinal disorders,0,"12,814","24,158","$2,135,738.66","$1,058.34",$181.01,"$1,785,990.68",$885.03,$146.74,"$349,747.98",$173.31,$33.94
